division_number,nces_school_num,school_num,school_name,low_grades,high_grades,school_description,grade_standard,city,zip,fall_membership_schools,sch_id,region_name,region_number,division_name
032,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0329991,Valley,5,Fluvanna County
032,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0329999,Valley,5,Fluvanna County
032,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0329998,Valley,5,Fluvanna County
032,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0328888,Valley,5,Fluvanna County
032,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0329992,Valley,5,Fluvanna County
135,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1359990,Tidewater,2,Franklin City
135,510141000628,0020,Franklin High,07,12,Public school - Regular,High,Franklin,23851,Membership,1350020,Tidewater,2,Franklin City
135,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1359991,Tidewater,2,Franklin City
135,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1359999,Tidewater,2,Franklin City
135,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1359998,Tidewater,2,Franklin City
135,NA,0012,J.P. King,Jr. Career and Technical Academy,NA,Local Education Agency,Public center - Career and Technical Ed.,NA,VA,"757-562-4631,Non-Membership",1350012,Tidewater,2,Franklin City
135,510141000631,0010,S.P. Morton Elementary,PK,06,Public school - Regular,Elementary,Franklin,23851,Membership,1350010,Tidewater,2,Franklin City
135,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,1358888,Tidewater,2,Franklin City
135,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1359992,Tidewater,2,Franklin City
033,510144002187,0031,Benjamin Franklin Middle,06,08,Public school - Regular,Middle,Rocky Mount,24151,Membership,0330031,Western Virginia,6,Franklin County
033,510144000632,1370,Boones Mill Elementary,PK,05,Public school - Regular,Elementary,Boones Mill,24065,Membership,0331370,Western Virginia,6,Franklin County
033,510144000634,0350,Callaway Elementary,PK,05,Public school - Regular,Elementary,Callaway,24067,Membership,0330350,Western Virginia,6,Franklin County
033,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0339990,Western Virginia,6,Franklin County
033,510144000635,0020,Dudley Elementary,PK,05,Public school - Regular,Elementary,Wirtz,24184,Membership,0330020,Western Virginia,6,Franklin County
033,510144000636,1360,Ferrum Elementary,PK,05,Public school - Regular,Elementary,Ferrum,24088,Membership,0331360,Western Virginia,6,Franklin County
033,510144000637,1311,Franklin County High,09,12,Public school - Regular,High,Rocky Mount,24151,Membership,0331311,Western Virginia,6,Franklin County
033,NA,1484,Franklin County High-Ramsey,NA,NA,SNP feeding site,NA,Rocky Mount,24151,Non-Membership,0331484,Western Virginia,6,Franklin County
033,NA,1485,Franklin County Secondary Learning Center,NA,NA,Public center - Alternative,NA,Rocky Mount,24151,Non-Membership,0331485,Western Virginia,6,Franklin County
033,510144000639,0690,Glade Hill Elementary,PK,05,Public school - Regular,Elementary,Glade Hill,24092,Membership,0330690,Western Virginia,6,Franklin County
033,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0339991,Western Virginia,6,Franklin County
033,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0339999,Western Virginia,6,Franklin County
033,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0339998,Western Virginia,6,Franklin County
033,510144000641,0660,Lee M. Waid Elementary,PK,05,Public school - Regular,Elementary,Rocky Mount,24151,Membership,0330660,Western Virginia,6,Franklin County
033,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Rocky Mount,24151,Membership,0339997,Western Virginia,6,Franklin County
033,510144000642,1380,Rocky Mount Elementary,PK,05,Public school - Regular,Elementary,Rocky Mount,24151,Membership,0331380,Western Virginia,6,Franklin County
033,510144000643,1170,Snow Creek Elementary,PK,05,Public school - Regular,Elementary,Penhook,24137,Membership,0331170,Western Virginia,6,Franklin County
033,510144000644,0960,Sontag Elementary,PK,05,Public school - Regular,Elementary,Rocky Mount,24151,Membership,0330960,Western Virginia,6,Franklin County
033,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0338888,Western Virginia,6,Franklin County
033,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0339992,Western Virginia,6,Franklin County
033,510144002763,0980,Windy Gap Elementary,PK,05,Public school - Regular,Elementary,Hardy,24101,Membership,0330980,Western Virginia,6,Franklin County
034,510147002437,0586,Admiral Richard E. Byrd Middle,06,08,Public school - Regular,Middle,Winchester,22602,Membership,0340586,Northern Virginia,4,Frederick County
034,510147000646,0010,Apple Pie Ridge Elementary,PK,05,Public school - Regular,Elementary,Winchester,22603,Membership,0340010,Northern Virginia,4,Frederick County
034,510147000091,0320,Armel Elementary,KG,05,Public school - Regular,Elementary,Winchester,22602,Membership,0340320,Northern Virginia,4,Frederick County
034,510147000647,0020,Bass-Hoover Elementary,KG,05,Public school - Regular,Elementary,Stephens City,22655,Membership,0340020,Northern Virginia,4,Frederick County
034,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0349990,Northern Virginia,4,Frederick County
034,NA,0585,Dowell J. Howard School,NA,NA,Public center - Alternative,NA,Winchester,22602,Non-Membership,0340585,Northern Virginia,4,Frederick County
034,510147002501,0587,Evendale Elementary,PK,05,Public school - Regular,Elementary,Winchester,22602,Membership,0340587,Northern Virginia,4,Frederick County
034,510147000649,0460,Frederick County Middle,06,08,Public school - Regular,Middle,Winchester,22603,Membership,0340460,Northern Virginia,4,Frederick County
034,510147000095,0380,Gainesboro Elementary,PK,05,Public school - Regular,Elementary,Winchester,22603,Membership,0340380,Northern Virginia,4,Frederick County
034,510147002808,0590,Greenwood Mill Elementary,KG,05,Public school - Regular,Elementary,Winchester,22602,Membership,0340590,Northern Virginia,4,Frederick County
034,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0349991,Northern Virginia,4,Frederick County
034,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0349999,Northern Virginia,4,Frederick County
034,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0349998,Northern Virginia,4,Frederick County
034,510147002121,0040,Indian Hollow Elementary,KG,05,Public school - Regular,Elementary,Winchester,22603,Membership,0340040,Northern Virginia,4,Frederick County
034,510147000652,0030,James Wood High,09,12,Public school - Regular,High,Winchester,22603,Membership,0340030,Northern Virginia,4,Frederick County
034,510147000523,0420,James Wood Middle,06,08,Public school - Regular,Middle,Winchester,22601,Membership,0340420,Northern Virginia,4,Frederick County
034,510147003071,0591,Jordan Springs Elementary,KG,05,Public school - Regular,Elementary,Stephenson,22656,Membership,0340591,Northern Virginia,4,Frederick County
034,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Winchester,22601,Membership,0349997,Northern Virginia,4,Frederick County
034,510147002149,0340,Middletown Elementary,KG,05,Public school - Regular,Elementary,Middletown,22645,Membership,0340340,Northern Virginia,4,Frederick County
034,510147002337,0584,Millbrook High,09,12,Public school - Regular,High,Winchester,22603,Membership,0340584,Northern Virginia,4,Frederick County
034,510147002534,0583,Orchard View Elementary,KG,05,Public school - Regular,Elementary,Winchester,22602,Membership,0340583,Northern Virginia,4,Frederick County
034,510147001381,0582,Redbud Run Elementary,KG,05,Public school - Regular,Elementary,Winchester,22603,Membership,0340582,Northern Virginia,4,Frederick County
034,510147000656,0480,Robert E. Aylor Middle,06,08,Public school - Regular,Middle,White Post,22663,Membership,0340480,Northern Virginia,4,Frederick County
034,510147000524,0581,Sherando High,09,12,Public school - Regular,High,Stephens City,22655,Membership,0340581,Northern Virginia,4,Frederick County
034,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0348888,Northern Virginia,4,Frederick County
034,510147000659,0410,Stonewall Elementary,KG,05,Public school - Regular,Elementary,Clear Brook,22624,Membership,0340410,Northern Virginia,4,Frederick County
034,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0349992,Northern Virginia,4,Frederick County
110,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1109990,Northern Neck,3,Fredericksburg City
110,510151003155,0020,Gladys West Elementary,KG,05,Public school - Regular,Elementary,Fredericksburg,22401,Membership,1100020,Northern Neck,3,Fredericksburg City
110,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1109991,Northern Neck,3,Fredericksburg City
110,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1109999,Northern Neck,3,Fredericksburg City
110,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1109998,Northern Neck,3,Fredericksburg City
110,510151000660,0050,Hugh Mercer Elementary,KG,05,Public school - Regular,Elementary,Fredericksburg,22401,Membership,1100050,Northern Neck,3,Fredericksburg City
110,510151000661,0040,James Monroe High,09,12,Public school - Regular,High,Fredericksburg,22401,Membership,1100040,Northern Neck,3,Fredericksburg City
110,510151002468,0272,Lafayette Elementary,KG,05,Public school - Regular,Elementary,Fredericksburg,22401,Membership,1100272,Northern Neck,3,Fredericksburg City
110,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,1108888,Northern Neck,3,Fredericksburg City
110,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1109992,Northern Neck,3,Fredericksburg City
110,510151002274,0030,Walker-Grant Early Childhood Center,PK,PK,Public school - Preschool,Prekindergarten,Fredericksburg,22401,Membership,1100030,Northern Neck,3,Fredericksburg City
110,510151002612,0273,Walker-Grant Middle,06,08,Public school - Regular,Middle,Fredericksburg,22401,Membership,1100273,Northern Neck,3,Fredericksburg City
111,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1119990,Southwest,7,Galax City
111,NA,0260,Galax Cooperative Program,NA,NA,Public center - Special Education,NA,Galax,24333,Non-Membership,1110260,Southwest,7,Galax City
111,510156000665,0010,Galax Elementary,PK,05,Public school - Regular,Elementary,Galax,24333,Membership,1110010,Southwest,7,Galax City
111,510156000301,0031,Galax High,09,12,Public school - Regular,High,Galax,24333,Membership,1110031,Southwest,7,Galax City
111,510156000356,0032,Galax Middle,06,08,Public school - Regular,Middle,Galax,24333,Membership,1110032,Southwest,7,Galax City
111,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1119991,Southwest,7,Galax City
111,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1119999,Southwest,7,Galax City
111,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1119998,Southwest,7,Galax City
111,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,1118888,Southwest,7,Galax City
111,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1119992,Southwest,7,Galax City
035,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0359990,Southwest,7,Giles County
035,510159001920,0010,Eastern Elementary/Middle,PK,07,Public school - Regular,Elementary,Pembroke,24136,Membership,0350010,Southwest,7,Giles County
035,510159003123,0112,Giles County K-12 Virtual School,KG,12,Public school - Virtual,Other,Pearisburg,24134,Membership,0350112,Southwest,7,Giles County
035,510159000668,0462,Giles County Tech. Center,NA,NA,Public center - Career and Technical Ed.,NA,Pearisburg,24134,Non-Membership,0350462,Southwest,7,Giles County
035,510159000669,0461,Giles High,08,12,Public school - Regular,High,Pearisburg,24134,Membership,0350461,Southwest,7,Giles County
035,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0359991,Southwest,7,Giles County
035,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0359999,Southwest,7,Giles County
035,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0359998,Southwest,7,Giles County
035,510159000671,0390,Macy Mcclaugherty Elementary/Middle,PK,07,Public school - Regular,Elementary,Pearisburg,24134,Membership,0350390,Southwest,7,Giles County
035,510159000672,0400,Narrows Elementary/Middle,PK,07,Public school - Regular,Elementary,Narrows,24124,Membership,0350400,Southwest,7,Giles County
035,510159000673,0470,Narrows High,08,12,Public school - Regular,High,Narrows,24124,Membership,0350470,Southwest,7,Giles County
035,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0358888,Southwest,7,Giles County
035,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0359992,Southwest,7,Giles County
036,510162000677,0250,Abingdon Elementary,PK,05,Public school - Regular,Elementary,Hayes,23072,Membership,0360250,Northern Neck,3,Gloucester County
036,510162000678,0240,Achilles Elementary,PK,05,Public school - Regular,Elementary,Hayes,23072,Membership,0360240,Northern Neck,3,Gloucester County
036,510162001616,0381,Bethel Elementary,PK,05,Public school - Regular,Elementary,Gloucester,23061,Membership,0360381,Northern Neck,3,Gloucester County
036,510162000679,0100,Botetourt Elementary,PK,05,Public school - Regular,Elementary,Gloucester,23061,Membership,0360100,Northern Neck,3,Gloucester County
036,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0369990,Northern Neck,3,Gloucester County
036,510162002975,0290,Gloucester & Mathews Counties Gov's Health Sciences Academy,NA,NA,Public center - Governor's Health Academy,NA,Gloucester,23061,Non-Membership,0360290,Northern Neck,3,Gloucester County
036,510162000680,0260,Gloucester High,09,12,Public school - Regular,High,Gloucester,23061,Membership,0360260,Northern Neck,3,Gloucester County
036,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0369991,Northern Neck,3,Gloucester County
036,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0369999,Northern Neck,3,Gloucester County
036,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0369998,Northern Neck,3,Gloucester County
036,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Gloucester,23061,Membership,0369997,Northern Neck,3,Gloucester County
036,510162003022,0802,Page Middle,06,08,Public school - Regular,Middle,Gloucester,23061,Membership,0360802,Northern Neck,3,Gloucester County
